timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-06-27T23:40:32,codecarbon,178bc0f9-f166-4ed0-b058-20040561dcaf,3619.262950658798,0.034745223261580215,9.600082595616794e-06,42.5,91.82000957556546,23.450780868530273,0.04272738340165881,0.09350371008068237,0.02357436898962685,0.15980546247196795,Spain,ESP,galicia,,,Linux-6.5.0-27-generic-x86_64-with-glibc2.35,3.12.4,2.5.0,20,12th Gen Intel(R) Core(TM) i7-12700K,1,1 x NVIDIA GeForce RTX 3090 Ti,-8.3689,43.3199,62.53541564941406,machine,N,1.0
